Title,description,authors,image,previewLink,publisher,publishedDate,infoLink,categories,ratingsCount
Dr. Bernstein's Diabetes Solution: The Complete Guide to Achieving Normal Blood Sugars Revised & Updated,"Originally published in 1997, DR. BERNSTEIN'S DIABETES SOLUTION is a unique resource that covers both adult- and childhood-onset diabetes, explains step-by-step how to normalize blood sugar levels and prevent or reverse complications, and offers detailed guidelines for establishing a treatment plan. Readers will find fifty gourmet recipes, in addition to a comprehensive discussion of diet, obesity, and new drugs to curb carbohydrate craving and overeating. Now in its fourth edition, the book presents up-to-the-minute information on insulin resistance, blood-testing devices, measuring blood sugar, new types of insulin, gastroparesis and other issues, as well as updated diet guidelines. DR. BERNSTEIN'S DIABETES SOLUTION is the one book every diabetic must own.",['Richard K. Bernstein'],http://books.google.com/books/content?id=AeM0AQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=AeM0AQAAQBAJ&printsec=frontcover&dq=Dr.+Bernstein%27s+Diabetes+Solution:+The+Complete+Guide+to+Achieving+Normal+Blood+Sugars+Revised&hl=&cd=1&source=gbs_api,Hachette UK,2011-11-01,https://play.google.com/store/books/details?id=AeM0AQAAQBAJ&source=gbs_api,['Health & Fitness'],3.0
"Catching the Thread: Sufism, Dreamwork, and Jungian Psychology",A pioneering work integrating the traditional wisdom of the Sufis with the insights of Jungian psychology.,"['Llewellyn Vaughan-Lee', 'Irina Tweedie']",http://books.google.com/books/content?id=kee5qrvfF1oC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"http://books.google.nl/books?id=kee5qrvfF1oC&printsec=frontcover&dq=Catching+the+Thread:+Sufism,+Dreamwork,+and+Jungian+Psychology&hl=&cd=1&source=gbs_api",The Golden Sufi Center,1998-07-10,"http://books.google.nl/books?id=kee5qrvfF1oC&dq=Catching+the+Thread:+Sufism,+Dreamwork,+and+Jungian+Psychology&hl=&source=gbs_api","['Body, Mind & Spirit']",3.0
The Triumph of the Moon: A History of Modern Pagan Witchcraft,"'a brilliant history' The Sunday Times 'makes for riveting reading' The Independent Modern pagan witchcraft is arguably the only fully-formed religion England has given the world, and has now spread across four continents. This second edition of The Triumph of the Moon extensively revises the first full-scale scholarly study of modern pagan witchcraft. Ronald Hutton examines the nature and development of this religion, and offers a history of attitudes to witchcraft, paganism and magic in British society since 1800. Its pages reveal village cunning folk, Victorian ritual magicians, classicists and archaeologists, leaders of woodcraft and scouting movements, Freemasons, and members of rural secret societies. We also find some of the leading figures of English literature, from the Romantic poets to W. B. Yeats, D. H. Lawrence and Robert Graves, as well as the main personalities who have represented pagan witchcraft to the public world since 1950. Thriller writers like Dennis Wheatley, and films and television programmes, get similar coverage, as does tabloid journalism. The material is by its nature often sensational, and care is taken throughout to distinguish fact from fantasy, in a manner not previously applied to most of the stories involved. Meticulously researched, The Triumph of the Moon presents an authoritative insight into an aspect of modern cultural history which has attracted sensational publicity but has hitherto been little understood. This edition incorporates new research carried out by the author as well as research by others who have been inspired by this book over the twenty years since its first publication.",['Ronald Hutton'],http://books.google.com/books/content?id=25OzDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=25OzDwAAQBAJ&printsec=frontcover&dq=The+Triumph+of+the+Moon:+A+History+of+Modern+Pagan+Witchcraft&hl=&cd=1&source=gbs_api,Oxford University Press,2019-10-10,https://play.google.com/store/books/details?id=25OzDwAAQBAJ&source=gbs_api,"['Body, Mind & Spirit']",6.0
Lifetimes: The Beautiful Way to Explain Death to Children,"When the death of a relative, a friend, or a pet happens or is about to happen . . . how can we help a child to understand? Lifetimes is a moving book for children of all ages, even parents too. It lets us explain life and death in a sensitive, caring, beautiful way. Lifetimes tells us about beginnings. And about endings. And about living in between. With large, wonderful illustrations, it tells about plants. About animals. About people. It tells that dying is as much a part of living as being born. It helps us to remember. It helps us to understand. Lifetimes . . . a very special, very important book for you and your child. The book that explains—beautifully—that all living things have their own special Lifetimes.",['Bryan Mellonie'],http://books.google.com/books/content?id=hjape1uPX_AC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=hjape1uPX_AC&printsec=frontcover&dq=Lifetimes:+The+Beautiful+Way+to+Explain+Death+to+Children&hl=&cd=1&source=gbs_api,Bantam,2009-09-16,https://play.google.com/store/books/details?id=hjape1uPX_AC&source=gbs_api,['Family & Relationships'],5.0
Strategies for Stillwater,"Discusses tackle, flies, locating trout, and recognizing and matching lake food forms",['Dave Hughes'],http://books.google.com/books/content?id=ZLLggPAhNZcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=ZLLggPAhNZcC&printsec=frontcover&dq=Strategies+for+Stillwater&hl=&cd=1&source=gbs_api,Stackpole Books,1991,http://books.google.nl/books?id=ZLLggPAhNZcC&dq=Strategies+for+Stillwater&hl=&source=gbs_api,['Sports & Recreation'],1.0
Praying the Bible for Your Life,"From bestselling and beloved author Stormie Omartian comes a unique collection of prayer insight accompanied by carefully chosen Scripture. Praying the Bible into Your Life gives readers the help they need to draw from God's power, truth, wisdom, and comfort for everyday guidance and decision making. These short but significant prayer starters and verses from each book of the Bible—Genesis to Revelation—encourage readers to seek inspiration from God's Word to enhance and expand their conversations with the Lord. This attractive, compact tool is a wonderful resource for those who want to keep their prayer lives fresh and growing.",['Stormie Omartian'],http://books.google.com/books/content?id=lhbWj2s1TCUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=lhbWj2s1TCUC&printsec=frontcover&dq=Praying+the+Bible+for+Your+Life&hl=&cd=1&source=gbs_api,Harvest House Publishers,2012-02-01,https://play.google.com/store/books/details?id=lhbWj2s1TCUC&source=gbs_api,['Religion'],3.0
The Godless Constitution: The Case Against Religious Correctness,"Refutes the claims of the religious right that America was founded as a Christian nation, and emphasizes that separation of church and state was designed to guarantee religious freedom","['Isaac Kramnick', 'Robert Laurence Moore', 'R. Laurence Moore']",http://books.google.com/books/content?id=GJ-hECwrCvwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=GJ-hECwrCvwC&dq=The+Godless+Constitution:+The+Case+Against+Religious+Correctness&hl=&cd=1&source=gbs_api,W. W. Norton & Company,1997,http://books.google.nl/books?id=GJ-hECwrCvwC&dq=The+Godless+Constitution:+The+Case+Against+Religious+Correctness&hl=&source=gbs_api,['Church and state'],4.0
"Labor's untold story,","""Fundamentally, labor's story is the story of the American people. To view it narrowly, to concentrate on the history of specific trade unions or on the careers of individuals and their rivalries, would be to miss the point that the great forces which have swept the American people into action have been the very forces that have also molded labor. Trade unionism was born as an effective national movement amid the great convulsion of the Civil War and the fight for black freedom... Labor suffered under depressions which spurred the whole American people into movement in the seventies, in the eighties, and in the nineties. It reached its greatest heights when it joined hands with farmers, small businessmen, and the black people in the epic Populist revolts of the 1890's and later in the triumph that was the New Deal. For labor has never lived in isolation or progressed without allies. Always it has been in the main stream of American life,... Labor's story, by its very nature, is synchronized at every turn with the growth and development of American monopoly. Its great leap forward into industrial unionism was an answering action to the development of trusts and great industrial empires. Labor's grievances, in fact the very conditions of its life, have been imposed by its great antagonist, that combination of industrial and financial power often known as Wall Street. The mind and actions of William H. Sylvis, the iron molder who founded the first effective national labor organization, can scarcely be understood without also an understanding of the genius and cunning of his contemporary, John D. Rockefeller, father of the modern trust. In the long view of history the machinations of J. P. Morgan, merging banking and industrial capital as he threw together ever larger combinations of corporate power controlled by fewer and fewer men, may have governed the course of American labor more than the plans of Samuel Gompers."" -- Amazon.com viewed January 11, 2021.","['Richard Boyer', 'Richard Owen Boyer', 'Herbert Montfort Morais']",http://books.google.com/books/content?id=UV7tAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"http://books.google.nl/books?id=UV7tAAAAMAAJ&q=Labor%27s+untold+story,&dq=Labor%27s+untold+story,&hl=&cd=1&source=gbs_api",United Electrical Radio &,1975,"http://books.google.nl/books?id=UV7tAAAAMAAJ&dq=Labor%27s+untold+story,&hl=&source=gbs_api",['Business & Economics'],2.0
Mothman Prophecies,"This true account of the aliens who invaded the town of Point Pleasant, West Virginia - first published in 1975 - has been made into a major motion picture starring Richard Gere, Laura Linney and Alan Bates. For thirteen months Point Pleasant was plagued by a dark terror that culminated in a major disaster. Unearthly noises and ghostly lights in the sky gave way to mutilated animals, winged monsters, weird flying machines and worst of all, the fearsomely demonic 'Bird' - the Mothman. The story reads like a novel - but every single word of it is true and fully documented by John A. Keel, who spent a year in Point Pleasant where he saw and experienced many of the stranger manifestations personally.",['John A. Keel'],http://books.google.com/books/content?id=A6Zzgix0H5gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=A6Zzgix0H5gC&printsec=frontcover&dq=Mothman+Prophecies&hl=&cd=1&source=gbs_api,Hachette UK,2013-03-28,https://play.google.com/store/books/details?id=A6Zzgix0H5gC&source=gbs_api,"['Body, Mind & Spirit']",13.0
The Gods of Mars,"The Barsoom series continues: John Carter returns to Mars to face a deadly race of alien gods in this classic space adventure. When Civil War veteran John Carter was mysteriously transported to Mars—known by its inhabitants as Barsoom—he found love with Dejah Thoris, Princess of Helium, and a home closer to his heart than any he knew on Earth. After being sent unwillingly back to his native planet, Carter is finally making his return to Barsoom. But instead of arriving at the land of Helium, he finds himself a world away from his Martian love—in the Valley of Dor. Controlled by the Therns, an alien race of self-proclaimed gods, the Valley of Dor is a dangerous realm from which no one has ever returned. There, Carter reunites with his Martian friend Tars Tarkas, and together they mount a daring escape. But when Carter finally makes it to Helium, he will discover his adventure has only just begun, as Dejah has ventured into the Valley of Dor to find him . . .",['Edgar Rice Burroughs'],http://books.google.com/books/content?id=t9PVDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=t9PVDwAAQBAJ&printsec=frontcover&dq=The+Gods+of+Mars&hl=&cd=1&source=gbs_api,Open Road Media,2020-03-17,https://play.google.com/store/books/details?id=t9PVDwAAQBAJ&source=gbs_api,['Fiction'],26.0
Beauty & Submission,"""This book is as seductive as the phenomenon that it explores. With courage, love, and joy, Frueh crosses into unexplored terrains of beauty and pleasure, where she finds a grotesquely captivating creature: Monster/Beauty. By illuminating her journey with thoughtful insight and engaging prose, she encourages readers to join her in her quest to articulate fresh ways of thinking about the aesthetic and the erotic and of theorizing the flux of lived experience."" —John Alan Farmer, senior editor of Art Journal ""Monster/Beauty is a daringly provocative experiment in personal and erotic writing and an important book for anyone interested in breaking normative codes of beauty, pedagogy, and authorial methodology. In a richly self-revealing text, Frueh proposes nothing less than a Rabellaisian re-ordering of aesthetic embodiments within social relations."" —Mira Schor, author of Wet: On Painting, Feminism, and Art Culture ""Giving new meaning to ""embodied writing,"" this book goes farther than any other toward getting the body into the text. Joanna Frueh is a performance artist first-she is also an art historian, a singer, a poet, a bodybuilder, a professor, an academic celebrity of modest fame, but her performances collapse these distinctions. Frueh's intensely personal, intensely physical prose brings an aura of presence to the book that rivals the effect she achieves on stage."" —Robyn Warhol, co-editor of Feminisms ""This book is monstrous--full of gorgeous hypermuscular women, step-mothers, and vampires; full of ravishing muscular sex, classroom erotics, splendid aging. It is a performance in which Frueh explores and celebrates her body, its powers and beauties, and those of her friends and lovers."" —Alphonso Lingis, author of Excesses, Abuses, and Dangerous Emotions ""A welcome voice in contemporary feminist theory, Frueh's Monster/Beauty reminds us of the pleasures of thinking, teaching and creating in wholly embodied, sensual and passionate acts. Frueh poetically enacts the self as an aesthetic/erotic project, affirming the many different and beautiful selves we can become. It is a joy to read."" —Marsha Meskimmon, author of We Weren't Modern Enough: Women Artists and the Limits of German Modernism ""Joanna Frueh is a hero. I sleep better knowing she's out there writing and thinking."" —Michael Cunningham, author of The Hours",['Joanna Frueh'],http://books.google.com/books/content?id=7ySOZ7nRV7UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=7ySOZ7nRV7UC&pg=PA37&dq=Beauty&hl=&cd=1&source=gbs_api,Univ of California Press,2001-02-19,http://books.google.nl/books?id=7ySOZ7nRV7UC&dq=Beauty&hl=&source=gbs_api,['Art'],1.0
